Data da Venda,Nome do Produto,Categoria do Produto,Preço Unitário do Produto,Custo de Produção Unitário,Quantidade Vendida,Nome do Funcionário,Região do Fast Food,Tempo de Atendimento (min),Tipo de Atendimento,Nome do Cliente,Idade do Cliente,Gênero do Cliente,Email do Cliente,Valor Total de Venda,Custo Total de Produção,Lucro,Horário do Pedido,Estado
05/30/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Anita Mcbride,Sul,13,Drive-Thru,Amy Cardenas,23,Masculino,joseph22@gmail.com,119.94,60,59.94,Noite,Texas (TX)
03/16/2022, Refrigerante  ,Bebida ,4.99,1,8,Angela Garcia,Oeste,3,Balcão,Kristy Brown,59,Feminino,mariacox@yahoo.com,39.92,8,31.92,Noite,California (CA)
11/23/2022, Milkshake  ,Sobremesa ,10.99,5,1,Jorge Taylor,Centro,1,Balcão,Melinda Nguyen,54,Feminino,kweiss@yahoo.com,10.99,5,5.99,Noite,Illinois (IL)
05/30/2022, Refrigerante  ,Bebida ,4.99,1,3,Joel Skinner,Leste,10,Balcão,Devin Cantu,31,Feminino,esmith@gmail.com,14.97,3,11.97,Noite,Florida (FL)
07/19/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,9,Nathaniel Wall,Oeste,2,Delivery,Albert Collins,67,Feminino,torreswilliam@gmail.com,179.91,90,89.91,Noite,California (CA)
07/22/2022, Batata Frita  ,Acompanhamento ,9.99,3,1,Patrick Graham,Centro,6,Drive-Thru,Lisa Hamilton,46,Masculino,payneevelyn@yahoo.com,9.99,3,6.99,Noite,Illinois (IL)
03/09/2023, Batata Frita  ,Acompanhamento ,9.99,3,2,Patricia Higgins,Sul,9,Delivery,Blake Mckinney,24,Feminino,bakercatherine@yahoo.com,19.98,6,13.98,Noite,Texas (TX)
04/05/2022, Milkshake  ,Sobremesa ,10.99,5,2,Christy Yang,Oeste,10,Drive-Thru,Matthew Palmer,45,Feminino,benjamin29@hotmail.com,21.98,10,11.98,Noite,California (CA)
02/25/2022, Refrigerante  ,Bebida ,4.99,1,4,Ricardo Davis,Oeste,15,Drive-Thru,Veronica Davila,22,Masculino,frush@valencia-davis.com,19.96,4,15.96,Noite,California (CA)
12/11/2022, Milkshake  ,Sobremesa ,10.99,5,6,Melissa Allison,Leste,9,Balcão,Christine Andrews,30,Feminino,kristen14@williams-sullivan.com,65.94,30,35.94,Noite,Florida (FL)
05/10/2022, Sundae  ,Sobremesa ,7.99,3,9,Dawn Watson,Norte,15,Balcão,Luis Henry,34,Masculino,christopher03@gmail.com,71.91,27,44.91,Noite,New York (NY)
01/05/2023, Refrigerante  ,Bebida ,4.99,1,3,Cynthia Wright,Norte,8,Balcão,Maria Ruiz,61,Feminino,emily26@bruce.com,14.97,3,11.97,Noite,New York (NY)
08/27/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,8,Paul Ford,Leste,13,Balcão,Ariana Walker,50,Masculino,phillipsemily@yahoo.com,159.92,80,79.91999999999999,Noite,Florida (FL)
03/07/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,8,James Gardner,Centro,14,Balcão,Jordan Torres,42,Feminino,nreed@brown.com,159.92,80,79.91999999999999,Noite,Illinois (IL)
11/29/2022, Refrigerante  ,Bebida ,4.99,1,3,Travis Grant,Oeste,11,Drive-Thru,Anthony Stein,32,Feminino,stephaniechandler@short.org,14.97,3,11.97,Noite,California (CA)
09/05/2023, Milkshake  ,Sobremesa ,10.99,5,3,Katherine Thompson,Centro,3,Delivery,Nicholas Hill,43,Feminino,brandygarner@hotmail.com,32.97,15,17.97,Noite,Illinois (IL)
04/13/2023, Batata Frita  ,Acompanhamento ,9.99,3,10,Samantha Pearson,Centro,13,Balcão,Sarah Williams,22,Feminino,pmccarthy@yahoo.com,99.9,30,69.9,Noite,Illinois (IL)
07/06/2023, Sundae  ,Sobremesa ,7.99,3,8,Lori Pugh,Oeste,4,Balcão,Timothy Gray,18,Masculino,xlowe@edwards.com,63.92,24,39.92,Noite,California (CA)
11/06/2021, Hambúrguer Simples  ,Hambúrguer ,14.99,7,1,David Bailey,Norte,5,Delivery,Wendy Davis,61,Masculino,bphillips@tucker.net,14.99,7,7.99,Noite,New York (NY)
07/29/2023, Milkshake  ,Sobremesa ,10.99,5,9,Chad Snow,Oeste,11,Delivery,Christina Herrera,35,Feminino,rreed@brown.com,98.91,45,53.91,Noite,California (CA)
02/20/2023, Sundae  ,Sobremesa ,7.99,3,2,Brianna Ramos,Sul,11,Delivery,Gary Alvarez,70,Masculino,robertsonsusan@yahoo.com,15.98,6,9.98,Noite,Texas (TX)
03/13/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,Adam Elliott,Sul,13,Balcão,Jade King,39,Masculino,brendaburke@gmail.com,44.97,21,23.97,Noite,Texas (TX)
09/22/2022, Batata Frita  ,Acompanhamento ,9.99,3,3,Jacqueline Lewis,Sul,10,Balcão,Sophia Williams,23,Masculino,jarvismelissa@yahoo.com,29.97,9,20.97,Noite,Texas (TX)
12/04/2021, Sundae  ,Sobremesa ,7.99,3,6,Bryan Ibarra,Centro,8,Delivery,Michael Parker,68,Feminino,shawnstanley@kaufman.com,47.94,18,29.94,Noite,Illinois (IL)
08/16/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,6,Eric Hart,Norte,13,Delivery,Jordan James IV,56,Masculino,naustin@gmail.com,89.94,42,47.94,Noite,New York (NY)
07/12/2022, Refrigerante  ,Bebida ,4.99,1,6,Paul Nolan,Oeste,8,Delivery,Michael Dominguez,41,Masculino,hernandezchristina@campbell-rodriguez.org,29.94,6,23.94,Noite,California (CA)
03/09/2022, Refrigerante  ,Bebida ,4.99,1,7,Andrew Middleton,Norte,9,Balcão,Jessica Waters,38,Masculino,chris64@rodriguez-gallagher.com,34.93,7,27.93,Noite,New York (NY)
09/25/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,9,Jody Moore,Sul,11,Delivery,Wesley Olsen,25,Masculino,lopezpatricia@yahoo.com,134.91,63,71.91,Noite,Texas (TX)
07/31/2023, Batata Frita  ,Acompanhamento ,9.99,3,9,Robert Cooper,Leste,7,Drive-Thru,George Farrell,25,Feminino,iwells@yahoo.com,89.91,27,62.91,Noite,Florida (FL)
02/04/2023, Sundae  ,Sobremesa ,7.99,3,4,James Cook,Sul,8,Balcão,Amanda Stone,28,Feminino,rhodescharles@thomas.biz,31.96,12,19.96,Noite,Texas (TX)
10/03/2021, Refrigerante  ,Bebida ,4.99,1,4,Elizabeth Moses,Oeste,10,Balcão,Stephen Richards,53,Masculino,lisa89@hotmail.com,19.96,4,15.96,Noite,California (CA)
04/26/2023, Milkshake  ,Sobremesa ,10.99,5,9,Holly Bennett,Sul,4,Drive-Thru,Jonathan Watson,46,Masculino,bfletcher@yahoo.com,98.91,45,53.91,Noite,Texas (TX)
01/19/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,2,Stephanie Stephenson,Norte,13,Balcão,Arthur Hardin,63,Feminino,christopher11@jones.com,39.98,20,19.98,Noite,New York (NY)
03/07/2023, Sundae  ,Sobremesa ,7.99,3,7,Peter Gonzalez,Centro,1,Delivery,Jennifer Lane,32,Masculino,kimveronica@gonzalez.com,55.93,21,34.93,Noite,Illinois (IL)
01/15/2023, Batata Frita  ,Acompanhamento ,9.99,3,5,Christopher Warner,Centro,4,Balcão,Gary Perez,57,Feminino,florestammy@shaw.com,49.95,15,34.95,Noite,Illinois (IL)
01/15/2023, Refrigerante  ,Bebida ,4.99,1,5,John Haynes,Leste,11,Drive-Thru,Paul Phillips,37,Masculino,christopher06@yahoo.com,24.950000000000003,5,19.950000000000003,Noite,Florida (FL)
03/05/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Jacqueline Marshall,Norte,2,Delivery,Angela Hall,37,Feminino,trancory@yahoo.com,119.94,60,59.94,Noite,New York (NY)
05/23/2023, Refrigerante  ,Bebida ,4.99,1,10,Edgar Wilson,Norte,4,Delivery,Heidi Whitney,35,Feminino,melissa35@escobar.com,49.900000000000006,10,39.900000000000006,Noite,New York (NY)
05/19/2022, Batata Frita  ,Acompanhamento ,9.99,3,3,Nicholas Oliver,Oeste,7,Balcão,Carolyn Jones,46,Masculino,tarajohnston@flynn-salas.biz,29.97,9,20.97,Noite,California (CA)
06/19/2022, Refrigerante  ,Bebida ,4.99,1,2,Donna Watkins,Leste,1,Drive-Thru,Jose Davis,62,Feminino,chelseathompson@salazar-meyer.org,9.98,2,7.98,Noite,Florida (FL)
10/13/2021, Refrigerante  ,Bebida ,4.99,1,1,Ashley Tyler,Leste,4,Balcão,George Martinez,50,Feminino,dannyanderson@chen.com,4.99,1,3.99,Noite,Florida (FL)
02/18/2022, Milkshake  ,Sobremesa ,10.99,5,7,Jordan Willis,Norte,5,Drive-Thru,Jasmine King,59,Feminino,shaneharris@cunningham.com,76.93,35,41.93000000000001,Noite,New York (NY)
10/14/2021, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,5,Kelly Rodriguez,Norte,3,Delivery,Shannon Wilson,22,Masculino,andrearasmussen@gmail.com,99.95,50,49.94999999999999,Noite,New York (NY)
07/01/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,2,Deborah Conner,Oeste,7,Balcão,Samuel Martin,53,Feminino,banksmargaret@diaz-franklin.org,39.98,20,19.98,Noite,California (CA)
07/06/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,5,Megan Austin,Leste,1,Drive-Thru,Mr. Justin Robertson,27,Feminino,theresaparks@franklin.com,99.95,50,49.94999999999999,Noite,Florida (FL)
09/01/2023, Milkshake  ,Sobremesa ,10.99,5,9,Mathew Huffman,Norte,15,Balcão,Sharon Porter,32,Feminino,theresabaker@wilson.com,98.91,45,53.91,Noite,New York (NY)
10/14/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,1,Phillip Adams,Centro,13,Balcão,Amber Barry,39,Masculino,scottmclean@dennis-myers.biz,14.99,7,7.99,Noite,Illinois (IL)
09/05/2023, Milkshake  ,Sobremesa ,10.99,5,2,Richard Roberts,Sul,2,Balcão,Kimberly Montgomery,61,Feminino,natalie21@zuniga-stephens.com,21.98,10,11.98,Noite,Texas (TX)
03/30/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,5,Barry Rodgers,Oeste,4,Balcão,Kyle Sanders,52,Feminino,martha27@gmail.com,74.95,35,39.95,Noite,California (CA)
07/20/2022, Refrigerante  ,Bebida ,4.99,1,9,Brendan Harris,Oeste,5,Delivery,Christina Lam,41,Feminino,njohnson@saunders.org,44.91,9,35.910000000000004,Noite,California (CA)
04/29/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,7,Adam Clayton,Centro,13,Drive-Thru,Mrs. Mary Hicks,33,Feminino,richardarias@hotmail.com,104.93,49,55.93000000000001,Noite,Illinois (IL)
12/09/2022, Batata Frita  ,Acompanhamento ,9.99,3,3,Phillip Williams,Sul,6,Delivery,Ann Tucker,69,Masculino,amy66@carr-vega.com,29.97,9,20.97,Noite,Texas (TX)
07/22/2022, Sundae  ,Sobremesa ,7.99,3,6,Jasmine Burch,Sul,8,Delivery,Sarah Moore,28,Feminino,darren85@gmail.com,47.94,18,29.94,Noite,Texas (TX)
06/02/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,4,John Garcia,Centro,8,Balcão,Emily Ross,61,Masculino,jaredmaldonado@schaefer.net,79.96,40,39.96,Noite,Illinois (IL)
02/25/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,1,Michael Lewis,Leste,1,Delivery,David Sampson,62,Feminino,tina72@hotmail.com,19.99,10,9.989999999999998,Noite,Florida (FL)
11/21/2021, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Stephen Henderson,Centro,8,Balcão,Michelle White,28,Feminino,angela15@gmail.com,119.94,60,59.94,Noite,Illinois (IL)
03/01/2023, Refrigerante  ,Bebida ,4.99,1,7,Teresa Powell,Oeste,14,Drive-Thru,Crystal Fuller,46,Feminino,qjuarez@hotmail.com,34.93,7,27.93,Noite,California (CA)
03/04/2022, Milkshake  ,Sobremesa ,10.99,5,7,Michael Martin,Sul,6,Delivery,Alison Whitehead,20,Masculino,lawrence94@hotmail.com,76.93,35,41.93000000000001,Noite,Texas (TX)
05/09/2022, Refrigerante  ,Bebida ,4.99,1,4,Dr. Matthew Fox,Norte,7,Drive-Thru,Kelsey Mata,64,Feminino,lisa67@hotmail.com,19.96,4,15.96,Noite,New York (NY)
06/06/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,1,Matthew Osborne,Norte,3,Drive-Thru,Shawn Anderson,59,Masculino,johnnelson@hayes.info,14.99,7,7.99,Noite,New York (NY)
03/19/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,2,Sherry Mccarty,Oeste,4,Delivery,Ryan Briggs,50,Feminino,william81@charles-flynn.biz,29.98,14,15.98,Noite,California (CA)
08/26/2023, Sundae  ,Sobremesa ,7.99,3,8,Tonya Dickerson,Oeste,12,Balcão,Sean Hernandez,29,Feminino,ronaldcochran@parks-marsh.net,63.92,24,39.92,Noite,California (CA)
06/14/2023, Batata Frita  ,Acompanhamento ,9.99,3,3,Tina Gonzalez,Centro,10,Balcão,Kyle Elliott,30,Masculino,jose86@obrien-flores.com,29.97,9,20.97,Noite,Illinois (IL)
02/17/2022, Batata Frita  ,Acompanhamento ,9.99,3,9,Michael Pena,Leste,14,Balcão,Fernando Harrison,42,Feminino,laurenfreeman@hotmail.com,89.91,27,62.91,Noite,Florida (FL)
01/15/2022, Milkshake  ,Sobremesa ,10.99,5,4,Kimberly Johnson,Centro,15,Delivery,Mr. Calvin Brown,62,Feminino,umurphy@goodwin.org,43.96,20,23.96,Noite,Illinois (IL)
12/03/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,7,Amber Ball,Sul,10,Delivery,Julie Koch,22,Masculino,ruizbrenda@yahoo.com,104.93,49,55.93000000000001,Noite,Texas (TX)
05/05/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,9,Jennifer Andrews,Norte,5,Balcão,Bethany Stanley,20,Masculino,nicole54@yahoo.com,179.91,90,89.91,Noite,New York (NY)
03/16/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,5,Colleen Zuniga,Oeste,12,Drive-Thru,Lisa Anderson,42,Feminino,christensenjeffrey@beard.com,99.95,50,49.94999999999999,Noite,California (CA)
05/26/2022, Milkshake  ,Sobremesa ,10.99,5,6,John Briggs,Oeste,13,Drive-Thru,Shaun Dixon,29,Masculino,troydavis@yahoo.com,65.94,30,35.94,Noite,California (CA)
04/06/2022, Batata Frita  ,Acompanhamento ,9.99,3,8,Kathryn Mata,Sul,8,Delivery,Christopher Powers,52,Masculino,susanhenderson@thompson.org,79.92,24,55.92,Noite,Texas (TX)
10/29/2021, Hambúrguer Simples  ,Hambúrguer ,14.99,7,10,Patricia Thomas,Oeste,5,Drive-Thru,William Taylor,63,Feminino,mcgeekenneth@smith.net,149.9,70,79.9,Noite,California (CA)
05/07/2023, Milkshake  ,Sobremesa ,10.99,5,4,Alexis Buchanan,Oeste,4,Delivery,Meghan Oconnor,35,Feminino,robinsonanna@yahoo.com,43.96,20,23.96,Noite,California (CA)
07/31/2022, Milkshake  ,Sobremesa ,10.99,5,1,Cynthia Martinez,Centro,10,Balcão,John Khan,47,Feminino,alvarezerica@hotmail.com,10.99,5,5.99,Noite,Illinois (IL)
04/24/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,1,Carol Bartlett,Centro,15,Delivery,Robert Bond,40,Masculino,kim33@ward.com,19.99,10,9.989999999999998,Noite,Illinois (IL)
02/11/2023, Milkshake  ,Sobremesa ,10.99,5,6,Paul Cole,Oeste,11,Drive-Thru,Mr. David Wilkinson,58,Feminino,leebrenda@williams.com,65.94,30,35.94,Noite,California (CA)
06/24/2022, Sundae  ,Sobremesa ,7.99,3,5,Rebecca Anderson,Oeste,12,Drive-Thru,Hannah Johnson,51,Feminino,spencekurt@turner-andrews.biz,39.95,15,24.950000000000003,Noite,California (CA)
10/14/2021, Milkshake  ,Sobremesa ,10.99,5,6,Marcus Bishop,Sul,2,Balcão,Erika Pugh,34,Masculino,zachary14@yahoo.com,65.94,30,35.94,Noite,Texas (TX)
01/18/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Gina Dudley,Centro,5,Delivery,Thomas Caldwell,60,Masculino,tterrell@hotmail.com,119.94,60,59.94,Noite,Illinois (IL)
03/30/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,7,Dwayne Spencer,Leste,2,Delivery,Sean Johnson,26,Feminino,latoya34@snyder.com,139.92999999999998,70,69.92999999999998,Noite,Florida (FL)
02/11/2022, Sundae  ,Sobremesa ,7.99,3,4,Brittany York,Oeste,8,Balcão,Brent Grant,28,Feminino,sjackson@gmail.com,31.96,12,19.96,Noite,California (CA)
02/16/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,7,Paul Anderson,Leste,2,Drive-Thru,Alexander Owens,41,Feminino,karenking@hotmail.com,139.92999999999998,70,69.92999999999998,Noite,Florida (FL)
12/11/2022, Batata Frita  ,Acompanhamento ,9.99,3,2,Bryan Cunningham,Leste,3,Balcão,Amanda Obrien DDS,69,Masculino,qcampbell@gmail.com,19.98,6,13.98,Noite,Florida (FL)
01/18/2023, Refrigerante  ,Bebida ,4.99,1,10,Jerry Good,Leste,12,Balcão,Philip Thomas,38,Masculino,felicia55@gmail.com,49.900000000000006,10,39.900000000000006,Noite,Florida (FL)
06/08/2022, Sundae  ,Sobremesa ,7.99,3,5,David Jordan,Oeste,7,Delivery,Steven Weber,33,Masculino,harringtoncourtney@welch-patterson.com,39.95,15,24.950000000000003,Noite,California (CA)
12/07/2022, Milkshake  ,Sobremesa ,10.99,5,3,David Barnett,Centro,15,Delivery,Michael Payne,55,Masculino,atkinsdaniel@hotmail.com,32.97,15,17.97,Noite,Illinois (IL)
10/26/2021, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,9,Charlene Vincent,Centro,6,Drive-Thru,Jeremy Kaiser,25,Masculino,scottjessica@hotmail.com,179.91,90,89.91,Noite,Illinois (IL)
08/15/2022, Refrigerante  ,Bebida ,4.99,1,3,Ronald Carrillo,Sul,7,Balcão,Diane Mcgee,40,Feminino,vazquezconnie@king-green.com,14.97,3,11.97,Noite,Texas (TX)
11/18/2022, Batata Frita  ,Acompanhamento ,9.99,3,8,Ashley Hunter,Oeste,8,Drive-Thru,Brandon Webster,24,Masculino,svalentine@singh.com,79.92,24,55.92,Noite,California (CA)
08/31/2023, Milkshake  ,Sobremesa ,10.99,5,4,Nicholas Stewart,Centro,9,Delivery,James Williams,23,Feminino,lisaholt@hotmail.com,43.96,20,23.96,Noite,Illinois (IL)
08/17/2022, Refrigerante  ,Bebida ,4.99,1,8,Bruce Jones,Centro,15,Balcão,Jeffrey Parker,55,Masculino,tinahaley@hotmail.com,39.92,8,31.92,Noite,Illinois (IL)
11/14/2022, Refrigerante  ,Bebida ,4.99,1,8,Darlene Johnson,Leste,15,Drive-Thru,Jorge Rubio,70,Masculino,noneill@quinn.com,39.92,8,31.92,Noite,Florida (FL)
04/09/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,Angela Daniels,Leste,9,Drive-Thru,Mr. Steven Young,38,Feminino,ujohnson@castillo-collins.net,44.97,21,23.97,Noite,Florida (FL)
02/04/2022, Batata Frita  ,Acompanhamento ,9.99,3,6,Anna Cummings,Sul,10,Balcão,Kelly Schwartz,21,Masculino,sgray@yahoo.com,59.94,18,41.94,Noite,Texas (TX)
12/29/2021, Milkshake  ,Sobremesa ,10.99,5,10,Sabrina Mckay,Norte,10,Drive-Thru,Paul Holland,55,Feminino,david60@hotmail.com,109.9,50,59.900000000000006,Noite,New York (NY)
07/23/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,2,Troy Clark,Centro,2,Delivery,Kimberly Taylor,23,Feminino,andrew34@yahoo.com,29.98,14,15.98,Noite,Illinois (IL)
11/24/2021, Batata Frita  ,Acompanhamento ,9.99,3,2,Heather Harris,Centro,11,Drive-Thru,William White,34,Feminino,thomas75@yahoo.com,19.98,6,13.98,Noite,Illinois (IL)
10/31/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,6,Christina Wright,Centro,12,Drive-Thru,Robin Charles,50,Feminino,jessicabaker@tyler.com,89.94,42,47.94,Noite,Illinois (IL)
05/19/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,8,Michelle Morgan,Norte,11,Delivery,Jenny James,53,Feminino,leerandy@gmail.com,119.92,56,63.92,Noite,New York (NY)
05/20/2023, Batata Frita  ,Acompanhamento ,9.99,3,10,Jonathan Ferguson,Centro,13,Balcão,Brian Hernandez,55,Masculino,stephaniejackson@fox.info,99.9,30,69.9,Noite,Illinois (IL)
06/20/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,1,Jeffrey Powers,Oeste,2,Balcão,Abigail Olsen,61,Feminino,herringstephanie@gamble.biz,19.99,10,9.989999999999998,Noite,California (CA)
02/09/2022, Refrigerante  ,Bebida ,4.99,1,6,Michael West,Sul,5,Drive-Thru,Samuel Clayton,49,Feminino,elizabeth76@moss.com,29.94,6,23.94,Noite,Texas (TX)
12/04/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,10,Maria Juarez,Leste,10,Drive-Thru,Patrick Benson,69,Feminino,whitekathleen@gmail.com,149.9,70,79.9,Noite,Florida (FL)
04/15/2023, Batata Frita  ,Acompanhamento ,9.99,3,7,Kevin Sandoval,Oeste,14,Delivery,Darius Ramos,60,Feminino,raymondshaw@jones.com,69.93,21,48.93000000000001,Noite,California (CA)
02/16/2022, Refrigerante  ,Bebida ,4.99,1,7,Terry Rios,Sul,15,Drive-Thru,Christine Fernandez,68,Masculino,erin91@hotmail.com,34.93,7,27.93,Noite,Texas (TX)
08/20/2023, Batata Frita  ,Acompanhamento ,9.99,3,1,Jason Rice,Sul,11,Drive-Thru,James Fields,54,Feminino,mhenry@hotmail.com,9.99,3,6.99,Noite,Texas (TX)
05/26/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,2,Steven Edwards,Leste,7,Drive-Thru,Tyler Morales,58,Masculino,akirk@coleman.com,39.98,20,19.98,Noite,Florida (FL)
07/12/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,4,William White,Leste,6,Delivery,Christopher Scott,38,Masculino,patricia24@young-moss.biz,79.96,40,39.96,Noite,Florida (FL)
03/23/2023, Refrigerante  ,Bebida ,4.99,1,10,Zachary Martin,Norte,9,Delivery,David Daniel,60,Feminino,kyle66@mendoza.com,49.900000000000006,10,39.900000000000006,Noite,New York (NY)
12/26/2021, Sundae  ,Sobremesa ,7.99,3,9,Latasha Spears,Norte,14,Drive-Thru,Sandra Chambers,30,Masculino,nixonerica@singh.org,71.91,27,44.91,Noite,New York (NY)
07/25/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,8,Diane Gilbert,Norte,5,Delivery,Rodney Conrad,57,Masculino,bclark@simpson-schneider.net,159.92,80,79.91999999999999,Noite,New York (NY)
01/12/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,9,Hannah Riley,Leste,2,Drive-Thru,Sara Lambert,49,Feminino,martinezbrian@gmail.com,179.91,90,89.91,Noite,Florida (FL)
01/20/2023, Sundae  ,Sobremesa ,7.99,3,9,Kristin Campbell,Leste,13,Delivery,Megan Reid,53,Masculino,stephensonbrandon@gmail.com,71.91,27,44.91,Noite,Florida (FL)
09/09/2022, Batata Frita  ,Acompanhamento ,9.99,3,5,Rebecca Powell,Sul,2,Delivery,Sheri Gross,56,Feminino,jason86@williamson.net,49.95,15,34.95,Noite,Texas (TX)
02/04/2022, Milkshake  ,Sobremesa ,10.99,5,9,Timothy Price,Oeste,11,Balcão,Jose Garrett,54,Feminino,michael35@carter.com,98.91,45,53.91,Noite,California (CA)
09/15/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,Travis Weber,Norte,13,Balcão,Mike Mccoy,20,Masculino,peter90@miller-pugh.com,44.97,21,23.97,Noite,New York (NY)
05/22/2022, Sundae  ,Sobremesa ,7.99,3,5,Dr. Steven Payne DDS,Leste,9,Delivery,Thomas Fernandez,61,Feminino,emily25@gonzalez.com,39.95,15,24.950000000000003,Noite,Florida (FL)
06/18/2022, Batata Frita  ,Acompanhamento ,9.99,3,3,Scott Thompson,Oeste,9,Balcão,Anthony Roberts II,31,Feminino,destes@hotmail.com,29.97,9,20.97,Noite,California (CA)
08/23/2023, Refrigerante  ,Bebida ,4.99,1,4,Bryan Tucker,Centro,2,Balcão,Angel Huang,36,Masculino,davidortega@fischer.com,19.96,4,15.96,Noite,Illinois (IL)
04/11/2023, Sundae  ,Sobremesa ,7.99,3,5,Laura Coleman MD,Leste,9,Delivery,Rachel Waters,65,Masculino,jennifer81@washington.com,39.95,15,24.950000000000003,Noite,Florida (FL)
07/14/2022, Milkshake  ,Sobremesa ,10.99,5,6,Kimberly Hall,Leste,14,Balcão,Dr. Krista Pierce,35,Feminino,williambrooks@thomas.com,65.94,30,35.94,Noite,Florida (FL)
10/08/2022, Sundae  ,Sobremesa ,7.99,3,10,Teresa Clark,Norte,3,Delivery,Jessica Lee,52,Masculino,ariasrichard@rowland.com,79.9,30,49.900000000000006,Noite,New York (NY)
05/10/2022, Sundae  ,Sobremesa ,7.99,3,4,Kathleen Wright,Leste,13,Delivery,Edward Thomas,52,Masculino,wilsonnicole@anderson-ramirez.com,31.96,12,19.96,Noite,Florida (FL)
02/03/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,9,Jose Savage,Centro,10,Balcão,Allen Dixon,39,Feminino,whitewilliam@gmail.com,134.91,63,71.91,Noite,Illinois (IL)
12/01/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,3,Beth Tran,Centro,2,Drive-Thru,Andrew Ellis,56,Masculino,caseyfields@cruz-ward.info,59.97,30,29.97,Noite,Illinois (IL)
01/22/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,7,Hayden Diaz,Leste,5,Delivery,Christopher White,56,Masculino,thomas57@richardson.biz,104.93,49,55.93000000000001,Noite,Florida (FL)
02/16/2022, Milkshake  ,Sobremesa ,10.99,5,6,Bradley Gross,Centro,6,Balcão,Jennifer Clark,70,Masculino,amy54@page.org,65.94,30,35.94,Noite,Illinois (IL)
07/02/2023, Batata Frita  ,Acompanhamento ,9.99,3,7,Andrea Dixon,Sul,8,Drive-Thru,Mary Adkins,20,Masculino,garciacheryl@cruz.org,69.93,21,48.93000000000001,Noite,Texas (TX)
07/07/2023, Milkshake  ,Sobremesa ,10.99,5,4,Jesus Hale,Sul,1,Delivery,Jeremy Kim,63,Masculino,kylemoore@gmail.com,43.96,20,23.96,Noite,Texas (TX)
03/01/2023, Milkshake  ,Sobremesa ,10.99,5,10,Aaron Walker,Centro,15,Delivery,Oscar Bennett,45,Masculino,jcollier@wallace.com,109.9,50,59.900000000000006,Noite,Illinois (IL)
05/04/2022, Milkshake  ,Sobremesa ,10.99,5,1,Laura Barrett,Leste,2,Drive-Thru,John Baker,27,Feminino,anthony82@hotmail.com,10.99,5,5.99,Noite,Florida (FL)
02/15/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,1,Andrea Wilson,Centro,6,Balcão,Danielle Coffey,42,Masculino,fcisneros@barber-murphy.net,19.99,10,9.989999999999998,Noite,Illinois (IL)
04/01/2023, Batata Frita  ,Acompanhamento ,9.99,3,5,Ronald Wells,Norte,13,Drive-Thru,Lydia Parker,45,Masculino,jermainejohnson@hotmail.com,49.95,15,34.95,Noite,New York (NY)
