Data da Venda,Nome do Produto,Categoria do Produto,Preço Unitário do Produto,Custo de Produção Unitário,Quantidade Vendida,Nome do Funcionário,Região do Fast Food,Tempo de Atendimento (min),Tipo de Atendimento,Nome do Cliente,Idade do Cliente,Gênero do Cliente,Valor Total de Venda,Custo Total de Produção,Lucro,Estado
2023-08-21,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Nicholas Thompson,Centro,12,Drive-Thru,Dawn Grant,24,Feminino,139.92999999999998,70,69.92999999999998,Illinois (IL)
2021-12-27,Sundae,Sobremesa,7.99,3,9,Vincent Medina,Sul,9,Drive-Thru,Heather Mcdaniel,42,Masculino,71.91,27,44.91,Texas (TX)
2022-01-01,Hambúrguer Duplo,Hambúrguer,19.99,10,9,Sandra Preston,Sul,10,Drive-Thru,Ashley Allison,39,Feminino,179.91,90,89.91,Texas (TX)
2023-01-20,Milkshake,Sobremesa,10.99,5,7,Dean Odom,Centro,15,Drive-Thru,Daniel Hogan,37,Masculino,76.93,35,41.93000000000001,Illinois (IL)
2021-10-06,Milkshake,Sobremesa,10.99,5,8,Alison Johns DDS,Leste,11,Balcão,Andrew Jones,59,Masculino,87.92,40,47.92,Florida (FL)
2021-10-17,Milkshake,Sobremesa,10.99,5,5,Brandon Bell,Leste,4,Drive-Thru,Susan Carr,36,Feminino,54.95,25,29.950000000000003,Florida (FL)
2022-01-22,Batata Frita,Acompanhamento,9.99,3,10,Keith Singh,Centro,14,Delivery,Jennifer Hernandez,28,Feminino,99.9,30,69.9,Illinois (IL)
2023-07-19,Milkshake,Sobremesa,10.99,5,9,Pamela Fitzgerald,Centro,3,Delivery,Natalie Morris,67,Feminino,98.91,45,53.91,Illinois (IL)
2023-06-09,Refrigerante,Bebida,4.99,1,9,Elizabeth Vasquez,Oeste,10,Drive-Thru,Jessica Castillo,23,Feminino,44.91,9,35.910000000000004,California (CA)
2023-06-29,Sundae,Sobremesa,7.99,3,9,Kathleen Underwood,Leste,10,Delivery,Amanda Hernandez,18,Masculino,71.91,27,44.91,Florida (FL)
2022-06-02,Milkshake,Sobremesa,10.99,5,1,Eric Tran,Sul,1,Drive-Thru,Joseph Smith,61,Feminino,10.99,5,5.99,Texas (TX)
2022-06-17,Batata Frita,Acompanhamento,9.99,3,2,Maria Delgado,Norte,8,Drive-Thru,Matthew Cooper,32,Masculino,19.98,6,13.98,New York (NY)
2022-12-16,Hambúrguer Simples,Hambúrguer,14.99,7,9,Glen Martinez,Sul,10,Delivery,Abigail Mayo,63,Feminino,134.91,63,71.91,Texas (TX)
2023-08-04,Refrigerante,Bebida,4.99,1,6,Diamond Marshall,Oeste,14,Balcão,John Wagner,19,Masculino,29.94,6,23.94,California (CA)
2022-05-31,Batata Frita,Acompanhamento,9.99,3,2,Daniel Heath,Norte,7,Drive-Thru,Ryan Smith,60,Feminino,19.98,6,13.98,New York (NY)
2022-12-03,Milkshake,Sobremesa,10.99,5,7,Jose Barnes,Norte,7,Drive-Thru,Devin Holloway,59,Feminino,76.93,35,41.93000000000001,New York (NY)
2023-04-25,Milkshake,Sobremesa,10.99,5,6,Michelle Camacho,Centro,7,Delivery,Allen Morales,60,Masculino,65.94,30,35.94,Illinois (IL)
2022-12-25,Sundae,Sobremesa,7.99,3,10,Jessica Steele,Centro,3,Balcão,Emily Wells,44,Masculino,79.9,30,49.900000000000006,Illinois (IL)
2022-10-21,Hambúrguer Duplo,Hambúrguer,19.99,10,10,Karen Martin,Leste,9,Delivery,Rachel Williamson,31,Feminino,199.9,100,99.89999999999998,Florida (FL)
2023-03-27,Sundae,Sobremesa,7.99,3,1,Kiara Garcia,Centro,12,Delivery,Autumn Kelly,62,Masculino,7.99,3,4.99,Illinois (IL)
2023-08-24,Milkshake,Sobremesa,10.99,5,9,Jodi Torres,Sul,14,Balcão,Natalie Gordon,35,Masculino,98.91,45,53.91,Texas (TX)
2023-01-25,Sundae,Sobremesa,7.99,3,8,Dan Miller,Centro,8,Balcão,Michael Hunt,66,Feminino,63.92,24,39.92,Illinois (IL)
2021-12-13,Sundae,Sobremesa,7.99,3,1,Kelli Williams,Leste,7,Drive-Thru,Jesse Gomez,66,Masculino,7.99,3,4.99,Florida (FL)
2022-12-22,Milkshake,Sobremesa,10.99,5,2,Corey Duncan,Sul,9,Drive-Thru,Sabrina Maxwell,47,Masculino,21.98,10,11.98,Texas (TX)
2022-06-07,Hambúrguer Duplo,Hambúrguer,19.99,10,6,Mrs. Kathleen Bennett,Leste,8,Balcão,Amber Henderson,47,Feminino,119.94,60,59.94,Florida (FL)
2021-12-11,Sundae,Sobremesa,7.99,3,8,Amber Hudson,Oeste,12,Drive-Thru,Jeremy Rodriguez,23,Masculino,63.92,24,39.92,California (CA)
2022-04-08,Hambúrguer Duplo,Hambúrguer,19.99,10,9,Levi Fritz,Leste,9,Drive-Thru,Richard Williams,67,Feminino,179.91,90,89.91,Florida (FL)
2023-08-22,Refrigerante,Bebida,4.99,1,3,Robin Pierce,Leste,10,Delivery,Joseph Brown,27,Masculino,14.97,3,11.97,Florida (FL)
2022-06-17,Hambúrguer Simples,Hambúrguer,14.99,7,9,Lauren Fields,Centro,11,Balcão,Laura Graham,26,Masculino,134.91,63,71.91,Illinois (IL)
2021-12-24,Refrigerante,Bebida,4.99,1,10,Anne Moreno,Oeste,15,Drive-Thru,Charles Martinez,59,Feminino,49.900000000000006,10,39.900000000000006,California (CA)
2022-01-17,Milkshake,Sobremesa,10.99,5,5,Christopher Conley,Oeste,12,Delivery,Sarah Nunez,19,Feminino,54.95,25,29.950000000000003,California (CA)
2022-09-19,Hambúrguer Simples,Hambúrguer,14.99,7,3,Sheryl Bauer,Norte,7,Drive-Thru,Deborah Martin,66,Feminino,44.97,21,23.97,New York (NY)
2022-06-19,Hambúrguer Duplo,Hambúrguer,19.99,10,4,Sara Sanders,Oeste,4,Drive-Thru,Michael Thomas,18,Masculino,79.96,40,39.96,California (CA)
2022-02-19,Refrigerante,Bebida,4.99,1,1,Michaela Cruz,Oeste,15,Delivery,David Williams,26,Masculino,4.99,1,3.99,California (CA)
2022-05-27,Sundae,Sobremesa,7.99,3,1,Mary Ortiz,Leste,3,Balcão,Chris Perez,69,Feminino,7.99,3,4.99,Florida (FL)
2023-09-20,Hambúrguer Simples,Hambúrguer,14.99,7,3,Elizabeth Erickson,Sul,3,Balcão,Jessica Marks,70,Masculino,44.97,21,23.97,Texas (TX)
2022-04-28,Sundae,Sobremesa,7.99,3,3,Jill Gonzalez,Centro,8,Delivery,Michael Wilson,28,Feminino,23.97,9,14.97,Illinois (IL)
2021-10-16,Hambúrguer Simples,Hambúrguer,14.99,7,10,Michelle Hernandez,Leste,13,Balcão,Samuel Wilcox,19,Masculino,149.9,70,79.9,Florida (FL)
2023-03-18,Refrigerante,Bebida,4.99,1,5,Kayla Patton,Oeste,13,Drive-Thru,Matthew Garcia,63,Masculino,24.950000000000003,5,19.950000000000003,California (CA)
2022-10-04,Refrigerante,Bebida,4.99,1,3,Gabrielle Browning,Centro,4,Drive-Thru,Janet Francis,22,Feminino,14.97,3,11.97,Illinois (IL)
2023-01-05,Hambúrguer Duplo,Hambúrguer,19.99,10,4,Martha Hayes,Norte,9,Delivery,Alexandra Miller,31,Masculino,79.96,40,39.96,New York (NY)
2023-07-17,Sundae,Sobremesa,7.99,3,2,Sandra Evans,Oeste,12,Balcão,Amanda Black,35,Feminino,15.98,6,9.98,California (CA)
2021-12-07,Milkshake,Sobremesa,10.99,5,2,Jeremy Robertson,Leste,14,Drive-Thru,Brandon Brennan,57,Feminino,21.98,10,11.98,Florida (FL)
2023-02-08,Milkshake,Sobremesa,10.99,5,2,Jacqueline Williams,Norte,8,Delivery,Matthew Harmon DVM,35,Masculino,21.98,10,11.98,New York (NY)
2022-05-31,Batata Frita,Acompanhamento,9.99,3,2,Tara Spencer,Leste,3,Delivery,Ashley Thomas,64,Feminino,19.98,6,13.98,Florida (FL)
2023-09-09,Batata Frita,Acompanhamento,9.99,3,5,Morgan Chen,Leste,13,Drive-Thru,Ethan Russell,22,Masculino,49.95,15,34.95,Florida (FL)
2022-03-30,Batata Frita,Acompanhamento,9.99,3,4,James Rodriguez,Centro,2,Delivery,Kimberly Hughes,63,Masculino,39.96,12,27.96,Illinois (IL)
2023-04-25,Refrigerante,Bebida,4.99,1,10,John Sawyer,Sul,9,Drive-Thru,Candace Sullivan,30,Masculino,49.900000000000006,10,39.900000000000006,Texas (TX)
2023-08-23,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Melissa Montoya,Leste,9,Drive-Thru,Scott Henry,28,Masculino,139.92999999999998,70,69.92999999999998,Florida (FL)
2022-05-11,Milkshake,Sobremesa,10.99,5,6,Jasmine Warner,Leste,3,Balcão,Mark Pearson,56,Feminino,65.94,30,35.94,Florida (FL)
2023-06-30,Milkshake,Sobremesa,10.99,5,7,Ryan Mueller,Oeste,7,Balcão,Ronald Wilson,49,Feminino,76.93,35,41.93000000000001,California (CA)
2021-11-19,Hambúrguer Simples,Hambúrguer,14.99,7,6,Timothy Hall,Centro,6,Delivery,Laura Neal,53,Masculino,89.94,42,47.94,Illinois (IL)
2022-03-27,Hambúrguer Duplo,Hambúrguer,19.99,10,9,Veronica Patterson,Centro,15,Balcão,Mr. Christopher Mills MD,64,Masculino,179.91,90,89.91,Illinois (IL)
2022-07-27,Hambúrguer Simples,Hambúrguer,14.99,7,4,Martin Moore,Sul,1,Drive-Thru,Gina Rice,20,Feminino,59.96,28,31.96,Texas (TX)
2023-07-27,Sundae,Sobremesa,7.99,3,5,Timothy Thompson DDS,Sul,3,Delivery,Stephen Hopkins,58,Masculino,39.95,15,24.950000000000003,Texas (TX)
2023-05-16,Refrigerante,Bebida,4.99,1,6,Connie White,Centro,12,Balcão,Jeffrey Hunt III,31,Masculino,29.94,6,23.94,Illinois (IL)
2022-11-16,Milkshake,Sobremesa,10.99,5,3,Craig Lara,Centro,3,Balcão,Dawn Kelley,40,Feminino,32.97,15,17.97,Illinois (IL)
2023-03-19,Refrigerante,Bebida,4.99,1,2,Cindy Bruce,Oeste,15,Drive-Thru,Lindsey Meyer,44,Masculino,9.98,2,7.98,California (CA)
2023-04-29,Batata Frita,Acompanhamento,9.99,3,6,Vickie Alvarado,Norte,6,Balcão,Tony Barnes,50,Masculino,59.94,18,41.94,New York (NY)
2023-02-26,Hambúrguer Simples,Hambúrguer,14.99,7,2,Margaret Mayer,Norte,15,Balcão,David Reid,57,Masculino,29.98,14,15.98,New York (NY)
2023-03-14,Sundae,Sobremesa,7.99,3,9,Maria Wilson DVM,Norte,14,Drive-Thru,Margaret Edwards,53,Masculino,71.91,27,44.91,New York (NY)
2022-08-14,Batata Frita,Acompanhamento,9.99,3,9,Alexandra Briggs,Sul,7,Drive-Thru,Michael Smith,29,Feminino,89.91,27,62.91,Texas (TX)
2022-08-02,Sundae,Sobremesa,7.99,3,9,Dylan Parsons,Leste,12,Delivery,Heather Howard,63,Feminino,71.91,27,44.91,Florida (FL)
2023-05-26,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Andrew Reyes,Sul,11,Delivery,Mrs. Kathleen Johnson MD,22,Feminino,139.92999999999998,70,69.92999999999998,Texas (TX)
2022-08-18,Refrigerante,Bebida,4.99,1,3,Thomas Henson,Leste,2,Delivery,James Mccullough,53,Feminino,14.97,3,11.97,Florida (FL)
2022-07-31,Hambúrguer Duplo,Hambúrguer,19.99,10,10,Dana Bowers,Norte,3,Drive-Thru,Mario Jimenez,38,Feminino,199.9,100,99.89999999999998,New York (NY)
2021-12-01,Refrigerante,Bebida,4.99,1,9,Kim Williams,Norte,1,Balcão,Bob Thomas,27,Masculino,44.91,9,35.910000000000004,New York (NY)
2021-12-01,Refrigerante,Bebida,4.99,1,4,Jennifer Norton,Norte,13,Balcão,Teresa Davis,25,Masculino,19.96,4,15.96,New York (NY)
2022-01-03,Milkshake,Sobremesa,10.99,5,2,Stephanie Perez,Oeste,6,Balcão,Brianna West,50,Masculino,21.98,10,11.98,California (CA)
2022-07-02,Hambúrguer Simples,Hambúrguer,14.99,7,7,Frank Contreras,Sul,11,Delivery,William Mcneil,23,Masculino,104.93,49,55.93000000000001,Texas (TX)
2023-02-02,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Eric Ford,Oeste,6,Drive-Thru,Virginia Haas,21,Feminino,159.92,80,79.91999999999999,California (CA)
2023-01-21,Hambúrguer Simples,Hambúrguer,14.99,7,7,Lauren Trujillo,Centro,11,Balcão,Jessica Golden,42,Masculino,104.93,49,55.93000000000001,Illinois (IL)
2022-09-17,Batata Frita,Acompanhamento,9.99,3,7,Scott King,Oeste,7,Balcão,Joshua Church,62,Feminino,69.93,21,48.93000000000001,California (CA)
2022-07-29,Hambúrguer Duplo,Hambúrguer,19.99,10,4,Jennifer Colon,Norte,2,Drive-Thru,Nicholas Ramirez,69,Masculino,79.96,40,39.96,New York (NY)
2023-05-08,Sundae,Sobremesa,7.99,3,6,Julie West,Sul,1,Delivery,Charles Wong,45,Feminino,47.94,18,29.94,Texas (TX)
2023-03-30,Hambúrguer Simples,Hambúrguer,14.99,7,4,Amy Coleman,Sul,14,Balcão,Sarah Garcia,23,Masculino,59.96,28,31.96,Texas (TX)
2022-06-06,Batata Frita,Acompanhamento,9.99,3,6,Destiny Stevens,Norte,10,Balcão,Phillip Martinez,58,Feminino,59.94,18,41.94,New York (NY)
2021-11-21,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Kathleen Kaiser,Oeste,5,Delivery,Raymond Bender,56,Masculino,139.92999999999998,70,69.92999999999998,California (CA)
2023-01-24,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Stacey Anderson,Leste,12,Balcão,Cristian Lamb,45,Masculino,159.92,80,79.91999999999999,Florida (FL)
2023-05-04,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Dr. Henry Lee,Sul,11,Delivery,Michelle Burnett,67,Masculino,139.92999999999998,70,69.92999999999998,Texas (TX)
2022-12-31,Refrigerante,Bebida,4.99,1,9,Brenda Castaneda,Oeste,14,Drive-Thru,Scott Mcdonald,39,Masculino,44.91,9,35.910000000000004,California (CA)
2022-08-19,Hambúrguer Duplo,Hambúrguer,19.99,10,10,Craig Palmer,Leste,6,Delivery,Christine Clark,63,Feminino,199.9,100,99.89999999999998,Florida (FL)
2023-07-12,Hambúrguer Simples,Hambúrguer,14.99,7,8,Laura Roberts,Sul,9,Delivery,Lawrence Sanchez,19,Feminino,119.92,56,63.92,Texas (TX)
2021-10-03,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Gregory Conrad,Centro,12,Balcão,Jeremiah Morrison,69,Feminino,159.92,80,79.91999999999999,Illinois (IL)
2022-07-17,Refrigerante,Bebida,4.99,1,9,William Williams,Sul,11,Balcão,Richard Tran,67,Feminino,44.91,9,35.910000000000004,Texas (TX)
2022-08-08,Hambúrguer Simples,Hambúrguer,14.99,7,3,Troy Williams,Oeste,5,Balcão,Melissa Norman MD,31,Masculino,44.97,21,23.97,California (CA)
2022-03-26,Batata Frita,Acompanhamento,9.99,3,4,Wayne Mason,Centro,1,Balcão,Kevin Kirk,29,Feminino,39.96,12,27.96,Illinois (IL)
2023-04-16,Batata Frita,Acompanhamento,9.99,3,7,Alexander Griffin,Leste,4,Delivery,Dr. Nicole Williams MD,52,Masculino,69.93,21,48.93000000000001,Florida (FL)
2022-03-08,Hambúrguer Simples,Hambúrguer,14.99,7,6,Crystal Moss,Centro,11,Drive-Thru,Gail Pope,30,Feminino,89.94,42,47.94,Illinois (IL)
2022-05-12,Refrigerante,Bebida,4.99,1,3,Thomas Buchanan,Sul,9,Drive-Thru,Kerri Smith,20,Masculino,14.97,3,11.97,Texas (TX)
2023-05-25,Hambúrguer Duplo,Hambúrguer,19.99,10,4,Christopher Gilbert,Oeste,15,Delivery,George Dawson,59,Feminino,79.96,40,39.96,California (CA)
2022-03-18,Milkshake,Sobremesa,10.99,5,7,Howard Morrison,Centro,4,Delivery,Joseph Callahan,28,Feminino,76.93,35,41.93000000000001,Illinois (IL)
2022-05-14,Refrigerante,Bebida,4.99,1,3,Parker Meyer,Oeste,9,Delivery,Kaitlyn Armstrong,61,Masculino,14.97,3,11.97,California (CA)
2023-07-07,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Jennifer Perkins,Leste,9,Drive-Thru,Debbie Andrade,20,Masculino,139.92999999999998,70,69.92999999999998,Florida (FL)
2021-11-17,Milkshake,Sobremesa,10.99,5,8,Edward Gomez,Leste,6,Balcão,Kelly Moore,28,Masculino,87.92,40,47.92,Florida (FL)
2022-02-25,Batata Frita,Acompanhamento,9.99,3,2,Amy Clayton,Centro,8,Balcão,Sheila Maddox,48,Masculino,19.98,6,13.98,Illinois (IL)
2023-05-04,Batata Frita,Acompanhamento,9.99,3,1,Angela Henry,Oeste,7,Delivery,Kurt Hunter,22,Masculino,9.99,3,6.99,California (CA)
2022-11-07,Refrigerante,Bebida,4.99,1,2,Andrew Mccoy,Norte,11,Delivery,Emily Williams,68,Masculino,9.98,2,7.98,New York (NY)
2022-09-03,Batata Frita,Acompanhamento,9.99,3,10,Whitney Gray,Centro,5,Delivery,Dale Wallace,47,Masculino,99.9,30,69.9,Illinois (IL)
2022-03-07,Batata Frita,Acompanhamento,9.99,3,2,Diana Watson,Norte,3,Delivery,Alyssa Valenzuela,66,Masculino,19.98,6,13.98,New York (NY)
2022-12-04,Hambúrguer Simples,Hambúrguer,14.99,7,7,Jamie Kelly,Leste,13,Drive-Thru,Ryan Suarez,68,Feminino,104.93,49,55.93000000000001,Florida (FL)
2022-04-20,Refrigerante,Bebida,4.99,1,9,Lori Moss DDS,Leste,1,Drive-Thru,Mark Hensley,21,Feminino,44.91,9,35.910000000000004,Florida (FL)
2023-01-08,Batata Frita,Acompanhamento,9.99,3,7,John Mccarthy,Oeste,8,Delivery,Stephen Adams,31,Feminino,69.93,21,48.93000000000001,California (CA)
2022-03-23,Batata Frita,Acompanhamento,9.99,3,8,Lisa Morrow,Oeste,11,Delivery,Lauren Watson,56,Masculino,79.92,24,55.92,California (CA)
2023-05-22,Hambúrguer Duplo,Hambúrguer,19.99,10,7,William Allen,Norte,3,Delivery,Shane Bond,58,Masculino,139.92999999999998,70,69.92999999999998,New York (NY)
2022-07-27,Hambúrguer Simples,Hambúrguer,14.99,7,1,Anthony Brown,Oeste,5,Delivery,Scott Smith MD,35,Feminino,14.99,7,7.99,California (CA)
2021-11-11,Batata Frita,Acompanhamento,9.99,3,3,Donna Edwards,Centro,10,Balcão,Misty Quinn,24,Feminino,29.97,9,20.97,Illinois (IL)
2023-04-08,Hambúrguer Simples,Hambúrguer,14.99,7,3,Jeffrey Harris,Oeste,8,Drive-Thru,Eric Watts,27,Masculino,44.97,21,23.97,California (CA)
2022-08-13,Sundae,Sobremesa,7.99,3,3,Joseph Wilson,Oeste,13,Delivery,Kathleen Wang,61,Feminino,23.97,9,14.97,California (CA)
2022-11-17,Batata Frita,Acompanhamento,9.99,3,9,Christine Graves,Sul,2,Balcão,Kimberly Hunt,67,Feminino,89.91,27,62.91,Texas (TX)
2022-06-05,Hambúrguer Simples,Hambúrguer,14.99,7,4,Morgan Mathis,Sul,10,Balcão,Randy Mcbride,33,Feminino,59.96,28,31.96,Texas (TX)
2023-06-09,Milkshake,Sobremesa,10.99,5,6,Renee Johnson,Oeste,5,Drive-Thru,Kerry Olson,23,Masculino,65.94,30,35.94,California (CA)
2022-05-26,Hambúrguer Duplo,Hambúrguer,19.99,10,10,Duane Travis,Norte,12,Delivery,Heather Harper,28,Masculino,199.9,100,99.89999999999998,New York (NY)
2022-07-18,Milkshake,Sobremesa,10.99,5,1,Brent Anderson,Oeste,7,Delivery,Ryan Hays,49,Masculino,10.99,5,5.99,California (CA)
2023-05-06,Milkshake,Sobremesa,10.99,5,2,Sara Love,Leste,11,Drive-Thru,William Young,54,Feminino,21.98,10,11.98,Florida (FL)
2023-05-24,Milkshake,Sobremesa,10.99,5,6,Melanie Nguyen,Sul,4,Delivery,Jennifer Sanchez,23,Feminino,65.94,30,35.94,Texas (TX)
2022-08-20,Milkshake,Sobremesa,10.99,5,8,Robert Smith,Oeste,8,Drive-Thru,Dawn Johnson,69,Masculino,87.92,40,47.92,California (CA)
2022-03-25,Sundae,Sobremesa,7.99,3,5,Kevin Navarro,Sul,4,Delivery,Caleb Figueroa,43,Feminino,39.95,15,24.950000000000003,Texas (TX)
2022-12-26,Batata Frita,Acompanhamento,9.99,3,4,Alison Miller,Leste,1,Delivery,Micheal Gray,21,Feminino,39.96,12,27.96,Florida (FL)
2022-04-04,Hambúrguer Simples,Hambúrguer,14.99,7,3,Jacob Robinson,Norte,8,Drive-Thru,Ashley Young,54,Masculino,44.97,21,23.97,New York (NY)
2023-01-23,Sundae,Sobremesa,7.99,3,6,Alexa Hunt,Sul,9,Delivery,Stacy Ritter,66,Feminino,47.94,18,29.94,Texas (TX)
2022-12-21,Sundae,Sobremesa,7.99,3,5,Cheryl Chan,Sul,5,Drive-Thru,Thomas Campbell,27,Masculino,39.95,15,24.950000000000003,Texas (TX)
2022-05-05,Batata Frita,Acompanhamento,9.99,3,5,Brittany Webster,Norte,13,Delivery,Dennis Simpson,54,Masculino,49.95,15,34.95,New York (NY)
2022-06-11,Hambúrguer Simples,Hambúrguer,14.99,7,4,Benjamin Torres,Sul,4,Drive-Thru,Christine Hood,55,Masculino,59.96,28,31.96,Texas (TX)
2022-04-29,Sundae,Sobremesa,7.99,3,7,Theresa Case,Sul,5,Drive-Thru,Shannon Williams,56,Feminino,55.93,21,34.93,Texas (TX)
2022-04-18,Hambúrguer Duplo,Hambúrguer,19.99,10,4,John Williams,Norte,14,Balcão,Lauren Bowman,33,Masculino,79.96,40,39.96,New York (NY)
2023-07-23,Hambúrguer Duplo,Hambúrguer,19.99,10,6,Dennis Mueller,Oeste,6,Balcão,Paula Khan,35,Feminino,119.94,60,59.94,California (CA)
2022-04-13,Milkshake,Sobremesa,10.99,5,10,Scott Gates,Oeste,5,Balcão,Troy Gardner,60,Masculino,109.9,50,59.900000000000006,California (CA)
2022-07-24,Hambúrguer Duplo,Hambúrguer,19.99,10,1,Troy Murphy,Sul,15,Drive-Thru,Karen Cole,66,Feminino,19.99,10,9.989999999999998,Texas (TX)
2023-03-25,Hambúrguer Simples,Hambúrguer,14.99,7,6,Robert Santana,Centro,13,Drive-Thru,John Young,65,Feminino,89.94,42,47.94,Illinois (IL)
2022-02-25,Sundae,Sobremesa,7.99,3,5,Olivia Brown,Norte,8,Balcão,Gary Ellis,34,Feminino,39.95,15,24.950000000000003,New York (NY)
2023-06-26,Hambúrguer Simples,Hambúrguer,14.99,7,3,Misty Coleman,Leste,14,Balcão,Laura Morgan,18,Feminino,44.97,21,23.97,Florida (FL)
2022-09-05,Refrigerante,Bebida,4.99,1,5,Amanda Rogers,Leste,12,Delivery,Andrea Young MD,55,Masculino,24.950000000000003,5,19.950000000000003,Florida (FL)
2023-01-25,Hambúrguer Simples,Hambúrguer,14.99,7,3,Christine Bailey,Sul,13,Balcão,Chloe Smith,30,Masculino,44.97,21,23.97,Texas (TX)
2021-12-14,Milkshake,Sobremesa,10.99,5,1,Jonathan Ramirez,Norte,12,Delivery,Steven Gomez,60,Feminino,10.99,5,5.99,New York (NY)
2023-03-27,Milkshake,Sobremesa,10.99,5,1,Michael Taylor,Oeste,14,Delivery,Kristen Reyes,69,Masculino,10.99,5,5.99,California (CA)
2023-07-30,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Allison Stevens,Norte,6,Delivery,Beverly Cardenas,22,Masculino,139.92999999999998,70,69.92999999999998,New York (NY)
2022-07-19,Batata Frita,Acompanhamento,9.99,3,6,Meagan Velez,Sul,10,Balcão,John Gillespie,19,Masculino,59.94,18,41.94,Texas (TX)
2022-06-26,Sundae,Sobremesa,7.99,3,6,Katie Turner,Oeste,14,Delivery,Kara White,30,Feminino,47.94,18,29.94,California (CA)
2023-02-27,Sundae,Sobremesa,7.99,3,1,Steven Stephens,Centro,8,Balcão,Beverly Roberts,34,Masculino,7.99,3,4.99,Illinois (IL)
2022-04-12,Refrigerante,Bebida,4.99,1,6,Lonnie Shah,Oeste,3,Delivery,Dennis Lopez,27,Masculino,29.94,6,23.94,California (CA)
2023-02-04,Hambúrguer Simples,Hambúrguer,14.99,7,4,Brittany Obrien,Centro,10,Delivery,James Lawson,23,Feminino,59.96,28,31.96,Illinois (IL)
2022-04-24,Hambúrguer Simples,Hambúrguer,14.99,7,8,Amy Sullivan,Centro,2,Delivery,Christopher Lane,49,Masculino,119.92,56,63.92,Illinois (IL)
2022-05-24,Hambúrguer Duplo,Hambúrguer,19.99,10,9,Vanessa Hall,Norte,5,Drive-Thru,Jeffery Reilly,36,Feminino,179.91,90,89.91,New York (NY)
2022-09-27,Refrigerante,Bebida,4.99,1,3,Douglas Tate,Centro,9,Balcão,Todd Lang,45,Feminino,14.97,3,11.97,Illinois (IL)
2023-07-10,Refrigerante,Bebida,4.99,1,6,Angela Davis,Leste,14,Balcão,Charles Carter,61,Feminino,29.94,6,23.94,Florida (FL)
2022-04-27,Batata Frita,Acompanhamento,9.99,3,5,Megan Holder,Sul,12,Balcão,John Parks,66,Masculino,49.95,15,34.95,Texas (TX)
2023-01-08,Milkshake,Sobremesa,10.99,5,10,Nancy Richardson,Norte,10,Balcão,Sophia Malone,55,Masculino,109.9,50,59.900000000000006,New York (NY)
2021-10-06,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Melanie Castillo,Oeste,7,Delivery,Ryan Christensen,63,Feminino,159.92,80,79.91999999999999,California (CA)
2023-02-05,Refrigerante,Bebida,4.99,1,9,Alexander Cline,Oeste,11,Drive-Thru,Dr. Leslie Smith,43,Masculino,44.91,9,35.910000000000004,California (CA)
2022-11-05,Refrigerante,Bebida,4.99,1,10,Casey Greer,Centro,11,Delivery,Zoe Stevens,41,Feminino,49.900000000000006,10,39.900000000000006,Illinois (IL)
2021-10-15,Hambúrguer Simples,Hambúrguer,14.99,7,1,Brooke Strickland,Norte,12,Delivery,Andrea Noble,64,Feminino,14.99,7,7.99,New York (NY)
2022-03-13,Sundae,Sobremesa,7.99,3,8,Shawn Young,Oeste,3,Delivery,Mark Drake,57,Feminino,63.92,24,39.92,California (CA)
2022-02-04,Hambúrguer Duplo,Hambúrguer,19.99,10,6,Justin Taylor,Centro,14,Delivery,Julia Frost,26,Feminino,119.94,60,59.94,Illinois (IL)
2023-04-15,Sundae,Sobremesa,7.99,3,3,Katelyn Burton,Sul,5,Drive-Thru,Kylie Espinoza,50,Feminino,23.97,9,14.97,Texas (TX)
2023-08-20,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Ann Richardson,Sul,14,Delivery,Cindy Chavez,44,Masculino,159.92,80,79.91999999999999,Texas (TX)
2021-10-22,Hambúrguer Duplo,Hambúrguer,19.99,10,1,Nicholas Mullen,Norte,9,Delivery,Amy Gay,23,Masculino,19.99,10,9.989999999999998,New York (NY)
2022-04-08,Hambúrguer Simples,Hambúrguer,14.99,7,4,Sarah Brock,Sul,3,Delivery,Amber Martinez,18,Feminino,59.96,28,31.96,Texas (TX)
2022-10-05,Hambúrguer Duplo,Hambúrguer,19.99,10,5,Jesse Anderson,Leste,13,Drive-Thru,Theresa Anderson,61,Feminino,99.95,50,49.94999999999999,Florida (FL)
2021-11-12,Batata Frita,Acompanhamento,9.99,3,8,Stephanie Davis,Norte,12,Drive-Thru,Andrew Mcpherson,27,Feminino,79.92,24,55.92,New York (NY)
2022-09-07,Hambúrguer Simples,Hambúrguer,14.99,7,3,Karen Johnson,Norte,7,Delivery,Kathryn Hutchinson,37,Feminino,44.97,21,23.97,New York (NY)
